,Date,Val,Type,Series
171,1993 JUL,5.7,Aged 25-34,Women
172,1993 AUG,5.7,Aged 25-34,Women
173,1993 SEP,5.5,Aged 25-34,Women
174,1993 OCT,5.4,Aged 25-34,Women
175,1993 NOV,5.6,Aged 25-34,Women
176,1993 DEC,5.3,Aged 25-34,Women
177,1994 JAN,5.3,Aged 25-34,Women
178,1994 FEB,5.2,Aged 25-34,Women
179,1994 MAR,5.3,Aged 25-34,Women
180,1994 APR,5.4,Aged 25-34,Women
181,1994 MAY,5.6,Aged 25-34,Women
182,1994 JUN,5.5,Aged 25-34,Women
183,1994 JUL,5.4,Aged 25-34,Women
184,1994 AUG,5.5,Aged 25-34,Women
185,1994 SEP,5.6,Aged 25-34,Women
186,1994 OCT,5.7,Aged 25-34,Women
187,1994 NOV,5.6,Aged 25-34,Women
188,1994 DEC,5.6,Aged 25-34,Women
189,1995 JAN,5.7,Aged 25-34,Women
190,1995 FEB,5.7,Aged 25-34,Women
191,1995 MAR,5.9,Aged 25-34,Women
192,1995 APR,5.8,Aged 25-34,Women
193,1995 MAY,6.0,Aged 25-34,Women
194,1995 JUN,5.9,Aged 25-34,Women
195,1995 JUL,5.9,Aged 25-34,Women
196,1995 AUG,6.0,Aged 25-34,Women
197,1995 SEP,6.0,Aged 25-34,Women
198,1995 OCT,6.3,Aged 25-34,Women
199,1995 NOV,6.3,Aged 25-34,Women
200,1995 DEC,6.3,Aged 25-34,Women
201,1996 JAN,6.4,Aged 25-34,Women
202,1996 FEB,6.6,Aged 25-34,Women
203,1996 MAR,6.6,Aged 25-34,Women
204,1996 APR,6.6,Aged 25-34,Women
205,1996 MAY,6.6,Aged 25-34,Women
206,1996 JUN,6.8,Aged 25-34,Women
207,1996 JUL,6.5,Aged 25-34,Women
208,1996 AUG,6.4,Aged 25-34,Women
209,1996 SEP,6.4,Aged 25-34,Women
210,1996 OCT,6.4,Aged 25-34,Women
211,1996 NOV,6.6,Aged 25-34,Women
212,1996 DEC,6.7,Aged 25-34,Women
213,1997 JAN,6.6,Aged 25-34,Women
214,1997 FEB,6.5,Aged 25-34,Women
215,1997 MAR,6.5,Aged 25-34,Women
216,1997 APR,6.4,Aged 25-34,Women
217,1997 MAY,6.2,Aged 25-34,Women
218,1997 JUN,6.2,Aged 25-34,Women
219,1997 JUL,6.3,Aged 25-34,Women
220,1997 AUG,6.5,Aged 25-34,Women
221,1997 SEP,6.3,Aged 25-34,Women
222,1997 OCT,6.4,Aged 25-34,Women
223,1997 NOV,6.2,Aged 25-34,Women
224,1997 DEC,6.2,Aged 25-34,Women
225,1998 JAN,6.1,Aged 25-34,Women
226,1998 FEB,6.2,Aged 25-34,Women
227,1998 MAR,6.3,Aged 25-34,Women
228,1998 APR,6.3,Aged 25-34,Women
229,1998 MAY,6.5,Aged 25-34,Women
230,1998 JUN,6.4,Aged 25-34,Women
231,1998 JUL,6.5,Aged 25-34,Women
232,1998 AUG,6.5,Aged 25-34,Women
233,1998 SEP,6.6,Aged 25-34,Women
234,1998 OCT,6.7,Aged 25-34,Women
235,1998 NOV,6.8,Aged 25-34,Women
236,1998 DEC,6.6,Aged 25-34,Women
237,1999 JAN,6.5,Aged 25-34,Women
238,1999 FEB,6.7,Aged 25-34,Women
239,1999 MAR,6.7,Aged 25-34,Women
240,1999 APR,6.6,Aged 25-34,Women
241,1999 MAY,6.5,Aged 25-34,Women
242,1999 JUN,6.5,Aged 25-34,Women
243,1999 JUL,6.3,Aged 25-34,Women
244,1999 AUG,5.9,Aged 25-34,Women
245,1999 SEP,6.1,Aged 25-34,Women
246,1999 OCT,6.0,Aged 25-34,Women
247,1999 NOV,6.0,Aged 25-34,Women
248,1999 DEC,6.2,Aged 25-34,Women
249,2000 JAN,6.3,Aged 25-34,Women
250,2000 FEB,6.2,Aged 25-34,Women
251,2000 MAR,6.2,Aged 25-34,Women
252,2000 APR,6.2,Aged 25-34,Women
253,2000 MAY,6.5,Aged 25-34,Women
254,2000 JUN,6.6,Aged 25-34,Women
255,2000 JUL,6.7,Aged 25-34,Women
256,2000 AUG,6.8,Aged 25-34,Women
257,2000 SEP,6.7,Aged 25-34,Women
258,2000 OCT,6.6,Aged 25-34,Women
259,2000 NOV,6.5,Aged 25-34,Women
260,2000 DEC,6.5,Aged 25-34,Women
261,2001 JAN,6.7,Aged 25-34,Women
262,2001 FEB,6.7,Aged 25-34,Women
263,2001 MAR,6.8,Aged 25-34,Women
264,2001 APR,6.9,Aged 25-34,Women
265,2001 MAY,6.8,Aged 25-34,Women
266,2001 JUN,6.9,Aged 25-34,Women
267,2001 JUL,7.1,Aged 25-34,Women
268,2001 AUG,6.9,Aged 25-34,Women
269,2001 SEP,6.9,Aged 25-34,Women
270,2001 OCT,6.9,Aged 25-34,Women
271,2001 NOV,6.9,Aged 25-34,Women
272,2001 DEC,6.8,Aged 25-34,Women
273,2002 JAN,7.0,Aged 25-34,Women
274,2002 FEB,6.9,Aged 25-34,Women
275,2002 MAR,7.1,Aged 25-34,Women
276,2002 APR,7.1,Aged 25-34,Women
277,2002 MAY,7.3,Aged 25-34,Women
278,2002 JUN,7.4,Aged 25-34,Women
279,2002 JUL,7.4,Aged 25-34,Women
280,2002 AUG,7.4,Aged 25-34,Women
281,2002 SEP,7.3,Aged 25-34,Women
282,2002 OCT,7.3,Aged 25-34,Women
283,2002 NOV,7.2,Aged 25-34,Women
284,2002 DEC,7.5,Aged 25-34,Women
285,2003 JAN,7.5,Aged 25-34,Women
286,2003 FEB,7.6,Aged 25-34,Women
287,2003 MAR,7.8,Aged 25-34,Women
288,2003 APR,7.6,Aged 25-34,Women
289,2003 MAY,7.6,Aged 25-34,Women
290,2003 JUN,7.3,Aged 25-34,Women
291,2003 JUL,7.5,Aged 25-34,Women
292,2003 AUG,7.4,Aged 25-34,Women
293,2003 SEP,7.7,Aged 25-34,Women
294,2003 OCT,7.9,Aged 25-34,Women
295,2003 NOV,8.0,Aged 25-34,Women
296,2003 DEC,8.0,Aged 25-34,Women
297,2004 JAN,7.9,Aged 25-34,Women
298,2004 FEB,8.0,Aged 25-34,Women
299,2004 MAR,8.1,Aged 25-34,Women
300,2004 APR,8.1,Aged 25-34,Women
301,2004 MAY,8.1,Aged 25-34,Women
302,2004 JUN,8.1,Aged 25-34,Women
303,2004 JUL,8.2,Aged 25-34,Women
304,2004 AUG,8.4,Aged 25-34,Women
305,2004 SEP,8.4,Aged 25-34,Women
306,2004 OCT,8.0,Aged 25-34,Women
307,2004 NOV,7.8,Aged 25-34,Women
308,2004 DEC,7.5,Aged 25-34,Women
309,2005 JAN,7.7,Aged 25-34,Women
310,2005 FEB,7.8,Aged 25-34,Women
311,2005 MAR,8.0,Aged 25-34,Women
312,2005 APR,8.1,Aged 25-34,Women
313,2005 MAY,8.1,Aged 25-34,Women
314,2005 JUN,8.3,Aged 25-34,Women
315,2005 JUL,7.7,Aged 25-34,Women
316,2005 AUG,7.8,Aged 25-34,Women
317,2005 SEP,7.6,Aged 25-34,Women
318,2005 OCT,7.4,Aged 25-34,Women
319,2005 NOV,7.3,Aged 25-34,Women
320,2005 DEC,7.0,Aged 25-34,Women
321,2006 JAN,7.2,Aged 25-34,Women
322,2006 FEB,7.2,Aged 25-34,Women
323,2006 MAR,7.0,Aged 25-34,Women
324,2006 APR,7.1,Aged 25-34,Women
325,2006 MAY,7.1,Aged 25-34,Women
326,2006 JUN,7.3,Aged 25-34,Women
327,2006 JUL,7.3,Aged 25-34,Women
328,2006 AUG,7.2,Aged 25-34,Women
329,2006 SEP,7.3,Aged 25-34,Women
330,2006 OCT,7.1,Aged 25-34,Women
331,2006 NOV,7.1,Aged 25-34,Women
332,2006 DEC,7.2,Aged 25-34,Women
333,2007 JAN,7.3,Aged 25-34,Women
334,2007 FEB,7.1,Aged 25-34,Women
335,2007 MAR,7.0,Aged 25-34,Women
336,2007 APR,6.6,Aged 25-34,Women
337,2007 MAY,6.8,Aged 25-34,Women
338,2007 JUN,6.8,Aged 25-34,Women
339,2007 JUL,6.7,Aged 25-34,Women
340,2007 AUG,6.7,Aged 25-34,Women
341,2007 SEP,7.0,Aged 25-34,Women
342,2007 OCT,7.1,Aged 25-34,Women
343,2007 NOV,7.2,Aged 25-34,Women
344,2007 DEC,7.1,Aged 25-34,Women
345,2008 JAN,6.6,Aged 25-34,Women
346,2008 FEB,6.9,Aged 25-34,Women
347,2008 MAR,6.9,Aged 25-34,Women
348,2008 APR,6.8,Aged 25-34,Women
349,2008 MAY,6.8,Aged 25-34,Women
350,2008 JUN,7.0,Aged 25-34,Women
351,2008 JUL,7.5,Aged 25-34,Women
352,2008 AUG,7.6,Aged 25-34,Women
353,2008 SEP,8.0,Aged 25-34,Women
354,2008 OCT,7.7,Aged 25-34,Women
355,2008 NOV,7.4,Aged 25-34,Women
356,2008 DEC,7.1,Aged 25-34,Women
357,2009 JAN,6.9,Aged 25-34,Women
358,2009 FEB,6.7,Aged 25-34,Women
359,2009 MAR,6.9,Aged 25-34,Women
360,2009 APR,7.2,Aged 25-34,Women
361,2009 MAY,7.4,Aged 25-34,Women
362,2009 JUN,7.5,Aged 25-34,Women
363,2009 JUL,7.2,Aged 25-34,Women
364,2009 AUG,7.2,Aged 25-34,Women
365,2009 SEP,7.0,Aged 25-34,Women
366,2009 OCT,7.0,Aged 25-34,Women
367,2009 NOV,7.0,Aged 25-34,Women
368,2009 DEC,7.3,Aged 25-34,Women
369,2010 JAN,7.4,Aged 25-34,Women
370,2010 FEB,7.5,Aged 25-34,Women
371,2010 MAR,7.8,Aged 25-34,Women
372,2010 APR,7.4,Aged 25-34,Women
373,2010 MAY,7.1,Aged 25-34,Women
374,2010 JUN,6.9,Aged 25-34,Women
375,2010 JUL,6.8,Aged 25-34,Women
376,2010 AUG,6.6,Aged 25-34,Women
377,2010 SEP,6.8,Aged 25-34,Women
378,2010 OCT,6.9,Aged 25-34,Women
379,2010 NOV,7.0,Aged 25-34,Women
380,2010 DEC,6.8,Aged 25-34,Women
381,2011 JAN,7.1,Aged 25-34,Women
382,2011 FEB,7.2,Aged 25-34,Women
383,2011 MAR,7.3,Aged 25-34,Women
384,2011 APR,7.3,Aged 25-34,Women
385,2011 MAY,7.4,Aged 25-34,Women
386,2011 JUN,7.6,Aged 25-34,Women
387,2011 JUL,7.3,Aged 25-34,Women
388,2011 AUG,7.5,Aged 25-34,Women
389,2011 SEP,7.5,Aged 25-34,Women
390,2011 OCT,7.6,Aged 25-34,Women
391,2011 NOV,7.7,Aged 25-34,Women
392,2011 DEC,7.7,Aged 25-34,Women
393,2012 JAN,7.5,Aged 25-34,Women
394,2012 FEB,7.3,Aged 25-34,Women
395,2012 MAR,7.4,Aged 25-34,Women
396,2012 APR,7.2,Aged 25-34,Women
397,2012 MAY,7.0,Aged 25-34,Women
398,2012 JUN,6.9,Aged 25-34,Women
399,2012 JUL,7.0,Aged 25-34,Women
400,2012 AUG,7.1,Aged 25-34,Women
401,2012 SEP,7.4,Aged 25-34,Women
402,2012 OCT,7.2,Aged 25-34,Women
403,2012 NOV,6.9,Aged 25-34,Women
404,2012 DEC,6.6,Aged 25-34,Women
405,2013 JAN,6.7,Aged 25-34,Women
406,2013 FEB,6.9,Aged 25-34,Women
407,2013 MAR,6.8,Aged 25-34,Women
408,2013 APR,6.8,Aged 25-34,Women
409,2013 MAY,6.8,Aged 25-34,Women
410,2013 JUN,6.6,Aged 25-34,Women
411,2013 JUL,6.7,Aged 25-34,Women
412,2013 AUG,6.3,Aged 25-34,Women
413,2013 SEP,6.7,Aged 25-34,Women
414,2013 OCT,6.6,Aged 25-34,Women
415,2013 NOV,6.5,Aged 25-34,Women
416,2013 DEC,6.6,Aged 25-34,Women
417,2014 JAN,6.6,Aged 25-34,Women
418,2014 FEB,6.6,Aged 25-34,Women
419,2014 MAR,6.5,Aged 25-34,Women
420,2014 APR,6.6,Aged 25-34,Women
421,2014 MAY,6.5,Aged 25-34,Women
422,2014 JUN,6.9,Aged 25-34,Women
423,2014 JUL,7.1,Aged 25-34,Women
424,2014 AUG,7.1,Aged 25-34,Women
425,2014 SEP,7.4,Aged 25-34,Women
426,2014 OCT,7.6,Aged 25-34,Women
427,2014 NOV,7.9,Aged 25-34,Women
428,2014 DEC,7.9,Aged 25-34,Women
429,2015 JAN,7.9,Aged 25-34,Women
430,2015 FEB,7.6,Aged 25-34,Women
431,2015 MAR,7.8,Aged 25-34,Women
432,2015 APR,7.8,Aged 25-34,Women
433,2015 MAY,7.9,Aged 25-34,Women
434,2015 JUN,7.8,Aged 25-34,Women
435,2015 JUL,7.3,Aged 25-34,Women
436,2015 AUG,7.3,Aged 25-34,Women
437,2015 SEP,6.9,Aged 25-34,Women
438,2015 OCT,6.7,Aged 25-34,Women
439,2015 NOV,6.6,Aged 25-34,Women
440,2015 DEC,6.5,Aged 25-34,Women
441,2016 JAN,6.5,Aged 25-34,Women
442,2016 FEB,6.5,Aged 25-34,Women
443,2016 MAR,6.5,Aged 25-34,Women
444,2016 APR,6.6,Aged 25-34,Women
445,2016 MAY,6.5,Aged 25-34,Women
446,2016 JUN,6.6,Aged 25-34,Women
447,2016 JUL,6.5,Aged 25-34,Women
448,2016 AUG,6.9,Aged 25-34,Women
449,2016 SEP,7.0,Aged 25-34,Women
450,2016 OCT,7.0,Aged 25-34,Women
451,2016 NOV,7.1,Aged 25-34,Women
452,2016 DEC,7.2,Aged 25-34,Women
453,2017 JAN,7.5,Aged 25-34,Women
454,2017 FEB,7.1,Aged 25-34,Women
455,2017 MAR,7.2,Aged 25-34,Women
456,2017 APR,6.9,Aged 25-34,Women
457,2017 MAY,6.7,Aged 25-34,Women
458,2017 JUN,6.6,Aged 25-34,Women
459,2017 JUL,6.7,Aged 25-34,Women
460,2017 AUG,6.6,Aged 25-34,Women
461,2017 SEP,6.8,Aged 25-34,Women
462,2017 OCT,6.7,Aged 25-34,Women
463,2017 NOV,6.7,Aged 25-34,Women
464,2017 DEC,6.8,Aged 25-34,Women
465,2018 JAN,6.8,Aged 25-34,Women
466,2018 FEB,7.1,Aged 25-34,Women
467,2018 MAR,6.9,Aged 25-34,Women
468,2018 APR,6.8,Aged 25-34,Women
469,2018 MAY,6.8,Aged 25-34,Women
470,2018 JUN,7.1,Aged 25-34,Women
471,2018 JUL,7.2,Aged 25-34,Women
472,2018 AUG,7.0,Aged 25-34,Women
473,2018 SEP,7.0,Aged 25-34,Women
474,2018 OCT,6.8,Aged 25-34,Women
475,2018 NOV,6.6,Aged 25-34,Women
476,2018 DEC,6.8,Aged 25-34,Women
477,2019 JAN,6.7,Aged 25-34,Women
478,2019 FEB,7.0,Aged 25-34,Women
479,2019 MAR,6.7,Aged 25-34,Women
480,2019 APR,6.6,Aged 25-34,Women
481,2019 MAY,6.9,Aged 25-34,Women
482,2019 JUN,6.9,Aged 25-34,Women
483,2019 JUL,6.8,Aged 25-34,Women
484,2019 AUG,6.5,Aged 25-34,Women
485,2019 SEP,6.8,Aged 25-34,Women
486,2019 OCT,6.4,Aged 25-34,Women
487,2019 NOV,6.8,Aged 25-34,Women
488,2019 DEC,6.6,Aged 25-34,Women
489,2020 JAN,6.6,Aged 25-34,Women
490,2020 FEB,6.9,Aged 25-34,Women
491,2020 MAR,7.5,Aged 25-34,Women
492,2020 APR,7.6,Aged 25-34,Women
493,2020 MAY,7.2,Aged 25-34,Women
494,2020 JUN,6.8,Aged 25-34,Women
495,2020 JUL,7.3,Aged 25-34,Women
496,2020 AUG,7.8,Aged 25-34,Women
497,2020 SEP,7.9,Aged 25-34,Women
498,2020 OCT,8.0,Aged 25-34,Women
499,2020 NOV,8.1,Aged 25-34,Women
500,2020 DEC,8.4,Aged 25-34,Women
501,2021 JAN,8.3,Aged 25-34,Women
502,2021 FEB,8.6,Aged 25-34,Women
503,2021 MAR,8.4,Aged 25-34,Women
504,2021 APR,8.3,Aged 25-34,Women
505,2021 MAY,8.0,Aged 25-34,Women
506,2021 JUN,8.1,Aged 25-34,Women
507,2021 JUL,8.4,Aged 25-34,Women
508,2021 AUG,8.2,Aged 25-34,Women
509,2021 SEP,7.9,Aged 25-34,Women
510,2021 OCT,8.3,Aged 25-34,Women
511,2021 NOV,8.2,Aged 25-34,Women
512,2021 DEC,8.2,Aged 25-34,Women
513,2022 JAN,8.1,Aged 25-34,Women
514,2022 FEB,7.9,Aged 25-34,Women
515,2022 MAR,8.4,Aged 25-34,Women
516,2022 APR,8.1,Aged 25-34,Women
517,2022 MAY,8.6,Aged 25-34,Women
518,2022 JUN,9.1,Aged 25-34,Women
519,2022 JUL,9.0,Aged 25-34,Women
520,2022 AUG,8.9,Aged 25-34,Women
521,2022 SEP,8.5,Aged 25-34,Women
522,2022 OCT,8.5,Aged 25-34,Women
523,2022 NOV,8.8,Aged 25-34,Women
524,2022 DEC,8.9,Aged 25-34,Women
525,2023 JAN,8.6,Aged 25-34,Women
526,2023 FEB,8.0,Aged 25-34,Women
527,2023 MAR,7.9,Aged 25-34,Women
528,2023 APR,7.7,Aged 25-34,Women
529,2023 MAY,7.9,Aged 25-34,Women
156,1992 APR,22.9,Aged 35-49,Women
157,1992 MAY,22.8,Aged 35-49,Women
158,1992 JUN,22.9,Aged 35-49,Women
159,1992 JUL,23.1,Aged 35-49,Women
160,1992 AUG,22.9,Aged 35-49,Women
161,1992 SEP,22.8,Aged 35-49,Women
162,1992 OCT,22.7,Aged 35-49,Women
163,1992 NOV,22.8,Aged 35-49,Women
164,1992 DEC,22.9,Aged 35-49,Women
165,1993 JAN,23.0,Aged 35-49,Women
166,1993 FEB,23.2,Aged 35-49,Women
167,1993 MAR,23.1,Aged 35-49,Women
168,1993 APR,23.1,Aged 35-49,Women
169,1993 MAY,22.9,Aged 35-49,Women
170,1993 JUN,22.8,Aged 35-49,Women
171,1993 JUL,22.6,Aged 35-49,Women
172,1993 AUG,22.4,Aged 35-49,Women
173,1993 SEP,22.6,Aged 35-49,Women
174,1993 OCT,22.8,Aged 35-49,Women
175,1993 NOV,22.9,Aged 35-49,Women
176,1993 DEC,22.9,Aged 35-49,Women
177,1994 JAN,22.9,Aged 35-49,Women
178,1994 FEB,22.9,Aged 35-49,Women
179,1994 MAR,22.9,Aged 35-49,Women
180,1994 APR,23.1,Aged 35-49,Women
181,1994 MAY,23.1,Aged 35-49,Women
182,1994 JUN,23.1,Aged 35-49,Women
183,1994 JUL,23.3,Aged 35-49,Women
184,1994 AUG,23.4,Aged 35-49,Women
185,1994 SEP,23.6,Aged 35-49,Women
186,1994 OCT,23.7,Aged 35-49,Women
187,1994 NOV,23.7,Aged 35-49,Women
188,1994 DEC,23.7,Aged 35-49,Women
189,1995 JAN,23.6,Aged 35-49,Women
190,1995 FEB,23.7,Aged 35-49,Women
191,1995 MAR,23.5,Aged 35-49,Women
192,1995 APR,23.4,Aged 35-49,Women
193,1995 MAY,23.2,Aged 35-49,Women
194,1995 JUN,23.5,Aged 35-49,Women
195,1995 JUL,23.6,Aged 35-49,Women
196,1995 AUG,23.6,Aged 35-49,Women
197,1995 SEP,23.4,Aged 35-49,Women
198,1995 OCT,23.4,Aged 35-49,Women
199,1995 NOV,23.0,Aged 35-49,Women
200,1995 DEC,22.8,Aged 35-49,Women
201,1996 JAN,22.8,Aged 35-49,Women
202,1996 FEB,22.8,Aged 35-49,Women
203,1996 MAR,22.7,Aged 35-49,Women
204,1996 APR,22.9,Aged 35-49,Women
205,1996 MAY,22.8,Aged 35-49,Women
206,1996 JUN,23.1,Aged 35-49,Women
207,1996 JUL,23.1,Aged 35-49,Women
208,1996 AUG,23.3,Aged 35-49,Women
209,1996 SEP,23.1,Aged 35-49,Women
210,1996 OCT,22.9,Aged 35-49,Women
211,1996 NOV,22.7,Aged 35-49,Women
212,1996 DEC,22.9,Aged 35-49,Women
213,1997 JAN,22.9,Aged 35-49,Women
214,1997 FEB,23.1,Aged 35-49,Women
215,1997 MAR,23.2,Aged 35-49,Women
216,1997 APR,23.1,Aged 35-49,Women
217,1997 MAY,23.0,Aged 35-49,Women
218,1997 JUN,22.9,Aged 35-49,Women
219,1997 JUL,22.9,Aged 35-49,Women
220,1997 AUG,22.6,Aged 35-49,Women
221,1997 SEP,22.7,Aged 35-49,Women
222,1997 OCT,22.9,Aged 35-49,Women
223,1997 NOV,22.9,Aged 35-49,Women
224,1997 DEC,23.0,Aged 35-49,Women
225,1998 JAN,23.0,Aged 35-49,Women
226,1998 FEB,23.0,Aged 35-49,Women
227,1998 MAR,22.9,Aged 35-49,Women
228,1998 APR,22.9,Aged 35-49,Women
229,1998 MAY,22.8,Aged 35-49,Women
230,1998 JUN,22.9,Aged 35-49,Women
231,1998 JUL,22.6,Aged 35-49,Women
232,1998 AUG,22.7,Aged 35-49,Women
233,1998 SEP,22.5,Aged 35-49,Women
234,1998 OCT,22.5,Aged 35-49,Women
235,1998 NOV,22.5,Aged 35-49,Women
236,1998 DEC,22.5,Aged 35-49,Women
237,1999 JAN,22.5,Aged 35-49,Women
238,1999 FEB,22.5,Aged 35-49,Women
239,1999 MAR,22.4,Aged 35-49,Women
240,1999 APR,22.4,Aged 35-49,Women
241,1999 MAY,22.3,Aged 35-49,Women
242,1999 JUN,22.2,Aged 35-49,Women
243,1999 JUL,22.4,Aged 35-49,Women
244,1999 AUG,22.3,Aged 35-49,Women
245,1999 SEP,22.3,Aged 35-49,Women
246,1999 OCT,22.2,Aged 35-49,Women
247,1999 NOV,22.1,Aged 35-49,Women
248,1999 DEC,22.6,Aged 35-49,Women
249,2000 JAN,22.4,Aged 35-49,Women
250,2000 FEB,22.3,Aged 35-49,Women
251,2000 MAR,22.1,Aged 35-49,Women
252,2000 APR,22.3,Aged 35-49,Women
253,2000 MAY,22.1,Aged 35-49,Women
254,2000 JUN,22.0,Aged 35-49,Women
255,2000 JUL,21.6,Aged 35-49,Women
256,2000 AUG,21.5,Aged 35-49,Women
257,2000 SEP,21.9,Aged 35-49,Women
258,2000 OCT,22.0,Aged 35-49,Women
259,2000 NOV,22.0,Aged 35-49,Women
260,2000 DEC,21.8,Aged 35-49,Women
261,2001 JAN,21.8,Aged 35-49,Women
262,2001 FEB,21.8,Aged 35-49,Women
263,2001 MAR,21.9,Aged 35-49,Women
264,2001 APR,21.8,Aged 35-49,Women
265,2001 MAY,21.8,Aged 35-49,Women
266,2001 JUN,22.0,Aged 35-49,Women
267,2001 JUL,21.9,Aged 35-49,Women
268,2001 AUG,22.0,Aged 35-49,Women
269,2001 SEP,22.2,Aged 35-49,Women
270,2001 OCT,22.2,Aged 35-49,Women
271,2001 NOV,22.2,Aged 35-49,Women
272,2001 DEC,22.1,Aged 35-49,Women
273,2002 JAN,22.3,Aged 35-49,Women
274,2002 FEB,22.1,Aged 35-49,Women
275,2002 MAR,22.0,Aged 35-49,Women
276,2002 APR,21.8,Aged 35-49,Women
277,2002 MAY,21.6,Aged 35-49,Women
278,2002 JUN,21.8,Aged 35-49,Women
279,2002 JUL,21.8,Aged 35-49,Women
280,2002 AUG,21.8,Aged 35-49,Women
281,2002 SEP,21.6,Aged 35-49,Women
282,2002 OCT,21.7,Aged 35-49,Women
283,2002 NOV,21.7,Aged 35-49,Women
284,2002 DEC,22.0,Aged 35-49,Women
285,2003 JAN,21.8,Aged 35-49,Women
286,2003 FEB,21.7,Aged 35-49,Women
287,2003 MAR,21.8,Aged 35-49,Women
288,2003 APR,21.9,Aged 35-49,Women
289,2003 MAY,22.0,Aged 35-49,Women
290,2003 JUN,22.2,Aged 35-49,Women
291,2003 JUL,22.5,Aged 35-49,Women
292,2003 AUG,22.5,Aged 35-49,Women
293,2003 SEP,22.3,Aged 35-49,Women
294,2003 OCT,22.2,Aged 35-49,Women
295,2003 NOV,22.1,Aged 35-49,Women
296,2003 DEC,22.0,Aged 35-49,Women
297,2004 JAN,21.9,Aged 35-49,Women
298,2004 FEB,22.1,Aged 35-49,Women
299,2004 MAR,22.3,Aged 35-49,Women
300,2004 APR,22.0,Aged 35-49,Women
301,2004 MAY,21.9,Aged 35-49,Women
302,2004 JUN,22.2,Aged 35-49,Women
303,2004 JUL,22.3,Aged 35-49,Women
304,2004 AUG,22.1,Aged 35-49,Women
305,2004 SEP,22.0,Aged 35-49,Women
306,2004 OCT,22.0,Aged 35-49,Women
307,2004 NOV,22.1,Aged 35-49,Women
308,2004 DEC,21.9,Aged 35-49,Women
309,2005 JAN,21.8,Aged 35-49,Women
310,2005 FEB,21.7,Aged 35-49,Women
311,2005 MAR,21.7,Aged 35-49,Women
312,2005 APR,21.5,Aged 35-49,Women
313,2005 MAY,21.5,Aged 35-49,Women
314,2005 JUN,21.3,Aged 35-49,Women
315,2005 JUL,21.0,Aged 35-49,Women
316,2005 AUG,20.9,Aged 35-49,Women
317,2005 SEP,21.0,Aged 35-49,Women
318,2005 OCT,21.1,Aged 35-49,Women
319,2005 NOV,21.1,Aged 35-49,Women
320,2005 DEC,21.3,Aged 35-49,Women
321,2006 JAN,21.1,Aged 35-49,Women
322,2006 FEB,20.8,Aged 35-49,Women
323,2006 MAR,21.0,Aged 35-49,Women
324,2006 APR,21.0,Aged 35-49,Women
325,2006 MAY,21.1,Aged 35-49,Women
326,2006 JUN,21.2,Aged 35-49,Women
327,2006 JUL,21.2,Aged 35-49,Women
328,2006 AUG,21.4,Aged 35-49,Women
329,2006 SEP,21.4,Aged 35-49,Women
330,2006 OCT,21.4,Aged 35-49,Women
331,2006 NOV,21.4,Aged 35-49,Women
332,2006 DEC,21.5,Aged 35-49,Women
333,2007 JAN,21.6,Aged 35-49,Women
334,2007 FEB,21.6,Aged 35-49,Women
335,2007 MAR,21.6,Aged 35-49,Women
336,2007 APR,21.5,Aged 35-49,Women
337,2007 MAY,21.3,Aged 35-49,Women
338,2007 JUN,21.3,Aged 35-49,Women
339,2007 JUL,21.3,Aged 35-49,Women
340,2007 AUG,21.1,Aged 35-49,Women
341,2007 SEP,21.0,Aged 35-49,Women
342,2007 OCT,21.1,Aged 35-49,Women
343,2007 NOV,20.9,Aged 35-49,Women
344,2007 DEC,20.9,Aged 35-49,Women
345,2008 JAN,20.8,Aged 35-49,Women
346,2008 FEB,20.9,Aged 35-49,Women
347,2008 MAR,20.6,Aged 35-49,Women
348,2008 APR,20.7,Aged 35-49,Women
349,2008 MAY,20.7,Aged 35-49,Women
350,2008 JUN,20.8,Aged 35-49,Women
351,2008 JUL,20.8,Aged 35-49,Women
352,2008 AUG,21.0,Aged 35-49,Women
353,2008 SEP,21.1,Aged 35-49,Women
354,2008 OCT,21.1,Aged 35-49,Women
355,2008 NOV,20.8,Aged 35-49,Women
356,2008 DEC,20.4,Aged 35-49,Women
357,2009 JAN,20.2,Aged 35-49,Women
358,2009 FEB,20.2,Aged 35-49,Women
359,2009 MAR,20.3,Aged 35-49,Women
360,2009 APR,20.2,Aged 35-49,Women
361,2009 MAY,20.1,Aged 35-49,Women
362,2009 JUN,20.2,Aged 35-49,Women
363,2009 JUL,20.0,Aged 35-49,Women
364,2009 AUG,19.9,Aged 35-49,Women
365,2009 SEP,19.5,Aged 35-49,Women
366,2009 OCT,19.7,Aged 35-49,Women
367,2009 NOV,19.8,Aged 35-49,Women
368,2009 DEC,20.0,Aged 35-49,Women
369,2010 JAN,20.0,Aged 35-49,Women
370,2010 FEB,20.3,Aged 35-49,Women
371,2010 MAR,20.1,Aged 35-49,Women
372,2010 APR,20.0,Aged 35-49,Women
373,2010 MAY,20.0,Aged 35-49,Women
374,2010 JUN,19.9,Aged 35-49,Women
375,2010 JUL,19.8,Aged 35-49,Women
376,2010 AUG,19.9,Aged 35-49,Women
377,2010 SEP,20.2,Aged 35-49,Women
378,2010 OCT,20.2,Aged 35-49,Women
379,2010 NOV,20.3,Aged 35-49,Women
380,2010 DEC,20.3,Aged 35-49,Women
